user,tag,attempts,solved,corpus_count,solve_rate,coverage,strength_score,weakness_score,is_weak
bunH2O,geometry,18,17,419,0.9444,0.0406,0.4021,0.5979,1
bunH2O,sortings,75,69,1212,0.92,0.0569,0.4022,0.5978,1
bunH2O,number theory,59,54,862,0.9153,0.0626,0.4037,0.5963,1
bunH2O,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
bunH2O,flows,2,2,160,1.0,0.0125,0.4075,0.5925,1
bunH2O,greedy,235,219,3429,0.9319,0.0639,0.4111,0.5889,1
bunH2O,constructive algorithms,162,150,2035,0.9259,0.0737,0.4146,0.5854,1
bunH2O,2-sat,1,1,40,1.0,0.025,0.415,0.585,1
bunH2O,graph matchings,4,4,104,1.0,0.0385,0.4231,0.5769,1
bunH2O,ternary search,3,3,69,1.0,0.0435,0.4261,0.5739,1
bunH2O,schedules,1,1,14,1.0,0.0714,0.4429,0.5571,1
bunH2O,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
bunH2O,games,29,29,287,1.0,0.101,0.4606,0.5394,0
caoshurui,*special,3,1,370,0.3333,0.0027,0.135,0.865,1
caoshurui,geometry,21,19,419,0.9048,0.0453,0.3891,0.6109,1
caoshurui,interactive,26,23,278,0.8846,0.0827,0.4035,0.5965,1
caoshurui,2-sat,2,2,40,1.0,0.05,0.43,0.57,1
caoshurui,graph matchings,12,11,104,0.9167,0.1058,0.4301,0.5699,1
caoshurui,fft,6,6,110,1.0,0.0545,0.4327,0.5673,1
caoshurui,ternary search,4,4,69,1.0,0.058,0.4348,0.5652,1
caoshurui,implementation,344,321,2965,0.9331,0.1083,0.4382,0.5618,1
caoshurui,binary search,183,165,1247,0.9016,0.1323,0.44,0.56,1
caoshurui,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
caoshurui,expression parsing,3,3,35,1.0,0.0857,0.4514,0.5486,0
caoshurui,data structures,302,278,1974,0.9205,0.1408,0.4527,0.5473,0
caoshurui,games,46,42,287,0.913,0.1463,0.453,0.547,0
caoshurui,meet-in-the-middle,5,5,51,1.0,0.098,0.4588,0.5412,0
caoshurui,constructive algorithms,297,280,2035,0.9428,0.1376,0.4597,0.5403,0
caoshurui,two pointers,103,95,625,0.9223,0.152,0.4601,0.5399,0
caoshurui,brute force,278,265,1935,0.9532,0.137,0.4635,0.5365,0
caoshurui,divide and conquer,57,53,344,0.9298,0.1541,0.4644,0.5356,0
caoshurui,math,489,467,3356,0.955,0.1392,0.4655,0.5345,0
caoshurui,matrices,15,15,137,1.0,0.1095,0.4657,0.5343,0
caoshurui,sortings,196,184,1212,0.9388,0.1518,0.4666,0.5334,0
caoshurui,flows,18,18,160,1.0,0.1125,0.4675,0.5325,0
caoshurui,number theory,130,124,862,0.9538,0.1439,0.4678,0.5322,0
caoshurui,greedy,565,532,3429,0.9416,0.1551,0.4697,0.5303,0
caoshurui,strings,114,111,792,0.9737,0.1402,0.4736,0.5264,0
caoshurui,dfs and similar,179,169,1040,0.9441,0.1625,0.4752,0.5248,0
caoshurui,graphs,195,186,1187,0.9538,0.1567,0.4756,0.5244,0
caoshurui,dsu,74,70,405,0.9459,0.1728,0.4821,0.5179,0
caoshurui,probabilities,46,44,265,0.9565,0.166,0.4822,0.5178,0
caoshurui,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
caoshurui,trees,167,161,934,0.9641,0.1724,0.4891,0.5109,0
caoshurui,shortest paths,57,54,291,0.9474,0.1856,0.4903,0.5097,0
caoshurui,dp,482,462,2442,0.9585,0.1892,0.4969,0.5031,0
caoshurui,string suffix structures,17,17,100,1.0,0.17,0.502,0.498,0
caoshurui,hashing,46,45,235,0.9783,0.1915,0.5062,0.4938,0
caoshurui,bitmasks,128,127,686,0.9922,0.1851,0.508,0.492,0
caoshurui,combinatorics,158,157,813,0.9937,0.1931,0.5133,0.4867,0
caoshurui,communication,1,1,3,1.0,0.3333,0.6,0.4,0
carboxylBase,probabilities,20,18,265,0.9,0.0679,0.4008,0.5992,1
carboxylBase,shortest paths,24,22,291,0.9167,0.0756,0.412,0.588,1
carboxylBase,meet-in-the-middle,2,2,51,1.0,0.0392,0.4235,0.5765,1
carboxylBase,string suffix structures,5,5,100,1.0,0.05,0.43,0.57,1
carboxylBase,expression parsing,2,2,35,1.0,0.0571,0.4343,0.5657,1
carboxylBase,geometry,24,24,419,1.0,0.0573,0.4344,0.5656,1
carboxylBase,flows,11,11,160,1.0,0.0688,0.4412,0.5588,1
carboxylBase,matrices,10,10,137,1.0,0.073,0.4438,0.5562,1
carboxylBase,strings,60,60,792,1.0,0.0758,0.4455,0.5545,1
carboxylBase,fft,9,9,110,1.0,0.0818,0.4491,0.5509,1
carboxylBase,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
carboxylBase,implementation,260,259,2965,0.9962,0.0874,0.4509,0.5491,0
carboxylBase,sortings,131,129,1212,0.9847,0.1064,0.4578,0.5422,0
carboxylBase,hashing,24,24,235,1.0,0.1021,0.4613,0.5387,0
carboxylBase,graphs,129,128,1187,0.9922,0.1078,0.4616,0.5384,0
carboxylBase,data structures,226,223,1974,0.9867,0.113,0.4625,0.5375,0
carboxylBase,dfs and similar,130,127,1040,0.9769,0.1221,0.464,0.536,0
carboxylBase,dp,287,283,2442,0.9861,0.1159,0.464,0.536,0
carboxylBase,trees,122,119,934,0.9754,0.1274,0.4666,0.5334,0
carboxylBase,constructive algorithms,255,252,2035,0.9882,0.1238,0.4696,0.5304,0
carboxylBase,math,434,430,3356,0.9908,0.1281,0.4732,0.5268,0
carboxylBase,divide and conquer,53,51,344,0.9623,0.1483,0.4739,0.5261,0
carboxylBase,2-sat,5,5,40,1.0,0.125,0.475,0.525,0
carboxylBase,binary search,172,170,1247,0.9884,0.1363,0.4771,0.5229,0
carboxylBase,combinatorics,115,114,813,0.9913,0.1402,0.4807,0.5193,0
carboxylBase,graph matchings,14,14,104,1.0,0.1346,0.4808,0.5192,0
carboxylBase,brute force,280,277,1935,0.9893,0.1432,0.4816,0.5184,0
carboxylBase,dsu,61,60,405,0.9836,0.1481,0.4823,0.5177,0
carboxylBase,greedy,492,489,3429,0.9939,0.1426,0.4831,0.5169,0
carboxylBase,two pointers,87,87,625,1.0,0.1392,0.4835,0.5165,0
carboxylBase,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
carboxylBase,interactive,45,44,278,0.9778,0.1583,0.4861,0.5139,0
carboxylBase,number theory,135,135,862,1.0,0.1566,0.494,0.506,0
carboxylBase,games,45,45,287,1.0,0.1568,0.4941,0.5059,0
carboxylBase,bitmasks,120,119,686,0.9917,0.1735,0.5007,0.4993,0
carboxylBase,ternary search,15,15,69,1.0,0.2174,0.5304,0.4696,0
carboxylBase,communication,1,1,3,1.0,0.3333,0.6,0.4,0
carcinisation,2-sat,3,1,40,0.3333,0.025,0.1483,0.8517,1
carcinisation,string suffix structures,3,2,100,0.6667,0.02,0.2787,0.7213,1
carcinisation,probabilities,8,6,265,0.75,0.0226,0.3136,0.6864,1
carcinisation,flows,5,4,160,0.8,0.025,0.335,0.665,1
carcinisation,schedules,3,2,14,0.6667,0.1429,0.3524,0.6476,1
carcinisation,*special,7,6,370,0.8571,0.0162,0.3526,0.6474,1
carcinisation,shortest paths,12,10,291,0.8333,0.0344,0.354,0.646,1
carcinisation,graphs,65,56,1187,0.8615,0.0472,0.3729,0.6271,1
carcinisation,graph matchings,7,6,104,0.8571,0.0577,0.3775,0.6225,1
carcinisation,two pointers,39,34,625,0.8718,0.0544,0.3814,0.6186,1
carcinisation,interactive,21,18,278,0.8571,0.0647,0.3817,0.6183,1
carcinisation,geometry,19,17,419,0.8947,0.0406,0.3822,0.6178,1
carcinisation,dsu,31,27,405,0.871,0.0667,0.3884,0.6116,1
carcinisation,binary search,83,74,1247,0.8916,0.0593,0.3922,0.6078,1
carcinisation,strings,60,53,792,0.8833,0.0669,0.3935,0.6065,1
carcinisation,data structures,117,106,1974,0.906,0.0537,0.3946,0.6054,1
carcinisation,brute force,121,111,1935,0.9174,0.0574,0.4014,0.5986,1
carcinisation,dp,149,137,2442,0.9195,0.0561,0.4014,0.5986,1
carcinisation,combinatorics,45,42,813,0.9333,0.0517,0.4043,0.5957,1
carcinisation,divide and conquer,24,22,344,0.9167,0.064,0.405,0.595,1
carcinisation,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
carcinisation,dfs and similar,60,56,1040,0.9333,0.0538,0.4056,0.5944,1
carcinisation,meet-in-the-middle,1,1,51,1.0,0.0196,0.4118,0.5882,1
carcinisation,matrices,3,3,137,1.0,0.0219,0.4131,0.5869,1
carcinisation,trees,49,47,934,0.9592,0.0503,0.4139,0.5861,1
carcinisation,bitmasks,50,47,686,0.94,0.0685,0.4171,0.5829,1
carcinisation,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
carcinisation,implementation,176,169,2965,0.9602,0.057,0.4183,0.5817,1
carcinisation,sortings,88,84,1212,0.9545,0.0693,0.4234,0.5766,1
carcinisation,math,250,239,3356,0.956,0.0712,0.4251,0.5749,1
carcinisation,ternary search,3,3,69,1.0,0.0435,0.4261,0.5739,1
carcinisation,greedy,298,281,3429,0.943,0.0819,0.4264,0.5736,1
carcinisation,constructive algorithms,171,163,2035,0.9532,0.0801,0.4293,0.5707,1
carcinisation,hashing,13,13,235,1.0,0.0553,0.4332,0.5668,1
carcinisation,number theory,57,57,862,1.0,0.0661,0.4397,0.5603,1
carcinisation,games,33,32,287,0.9697,0.1115,0.4548,0.5452,0
cdx123456,chinese remainder theorem,2,1,24,0.5,0.0417,0.225,0.775,1
cdx123456,fft,4,3,110,0.75,0.0273,0.3164,0.6836,1
cdx123456,interactive,24,20,278,0.8333,0.0719,0.3765,0.6235,1
cdx123456,ternary search,6,5,69,0.8333,0.0725,0.3768,0.6232,1
cdx123456,*special,2,2,370,1.0,0.0054,0.4032,0.5968,1
cdx123456,brute force,108,101,1935,0.9352,0.0522,0.4054,0.5946,1
cdx123456,implementation,129,124,2965,0.9612,0.0418,0.4096,0.5904,1
cdx123456,strings,43,41,792,0.9535,0.0518,0.4125,0.5875,1
cdx123456,probabilities,28,25,265,0.8929,0.0943,0.4137,0.5863,1
cdx123456,sortings,71,68,1212,0.9577,0.0561,0.4168,0.5832,1
cdx123456,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
cdx123456,geometry,16,16,419,1.0,0.0382,0.4229,0.5771,1
cdx123456,dfs and similar,81,77,1040,0.9506,0.074,0.4247,0.5753,1
cdx123456,math,238,231,3356,0.9706,0.0688,0.4295,0.5705,1
cdx123456,greedy,251,244,3429,0.9721,0.0712,0.4315,0.5685,1
cdx123456,graphs,113,107,1187,0.9469,0.0901,0.4328,0.5672,1
cdx123456,binary search,107,103,1247,0.9626,0.0826,0.4346,0.5654,1
cdx123456,shortest paths,32,30,291,0.9375,0.1031,0.4369,0.5631,1
cdx123456,two pointers,49,48,625,0.9796,0.0768,0.4379,0.5621,1
cdx123456,number theory,67,66,862,0.9851,0.0766,0.44,0.56,1
cdx123456,string suffix structures,13,12,100,0.9231,0.12,0.4412,0.5588,1
cdx123456,matrices,10,10,137,1.0,0.073,0.4438,0.5562,1
cdx123456,2-sat,3,3,40,1.0,0.075,0.445,0.555,1
cdx123456,constructive algorithms,162,161,2035,0.9938,0.0791,0.445,0.555,1
cdx123456,games,30,29,287,0.9667,0.101,0.4473,0.5527,1
cdx123456,dsu,40,39,405,0.975,0.0963,0.4478,0.5522,1
cdx123456,bitmasks,70,68,686,0.9714,0.0991,0.448,0.552,1
cdx123456,trees,97,94,934,0.9691,0.1006,0.448,0.552,1
cdx123456,divide and conquer,41,39,344,0.9512,0.1134,0.4485,0.5515,1
cdx123456,dp,239,234,2442,0.9791,0.0958,0.4491,0.5509,1
cdx123456,data structures,201,198,1974,0.9851,0.1003,0.4542,0.5458,0
cdx123456,hashing,22,22,235,1.0,0.0936,0.4562,0.5438,0
cdx123456,meet-in-the-middle,5,5,51,1.0,0.098,0.4588,0.5412,0
cdx123456,combinatorics,93,93,813,1.0,0.1144,0.4686,0.5314,0
cdx123456,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
cdx123456,flows,24,24,160,1.0,0.15,0.49,0.51,0
cdx123456,graph matchings,18,18,104,1.0,0.1731,0.5038,0.4962,0
cf_ljy05,graph matchings,1,0,104,0.0,0.0,0.0,1.0,1
cf_ljy05,divide and conquer,3,2,344,0.6667,0.0058,0.2702,0.7298,1
cf_ljy05,interactive,9,6,278,0.6667,0.0216,0.2796,0.7204,1
cf_ljy05,number theory,17,12,862,0.7059,0.0139,0.2907,0.7093,1
cf_ljy05,graphs,16,12,1187,0.75,0.0101,0.3061,0.6939,1
cf_ljy05,trees,13,10,934,0.7692,0.0107,0.3141,0.6859,1
cf_ljy05,dfs and similar,15,12,1040,0.8,0.0115,0.3269,0.6731,1
cf_ljy05,binary search,26,21,1247,0.8077,0.0168,0.3332,0.6668,1
cf_ljy05,probabilities,10,8,265,0.8,0.0302,0.3381,0.6619,1
cf_ljy05,data structures,22,19,1974,0.8636,0.0096,0.3512,0.6488,1
cf_ljy05,brute force,29,25,1935,0.8621,0.0129,0.3526,0.6474,1
cf_ljy05,two pointers,16,14,625,0.875,0.0224,0.3634,0.6366,1
cf_ljy05,implementation,45,40,2965,0.8889,0.0135,0.3636,0.6364,1
cf_ljy05,constructive algorithms,54,48,2035,0.8889,0.0236,0.3697,0.6303,1
cf_ljy05,math,81,73,3356,0.9012,0.0218,0.3735,0.6265,1
cf_ljy05,strings,12,11,792,0.9167,0.0139,0.375,0.625,1
cf_ljy05,dp,46,42,2442,0.913,0.0172,0.3755,0.6245,1
cf_ljy05,bitmasks,12,11,686,0.9167,0.016,0.3763,0.6237,1
cf_ljy05,combinatorics,22,20,813,0.9091,0.0246,0.3784,0.6216,1
cf_ljy05,greedy,102,95,3429,0.9314,0.0277,0.3892,0.6108,1
cf_ljy05,sortings,22,21,1212,0.9545,0.0173,0.3922,0.6078,1
cf_ljy05,shortest paths,2,2,291,1.0,0.0069,0.4041,0.5959,1
cf_ljy05,matrices,1,1,137,1.0,0.0073,0.4044,0.5956,1
cf_ljy05,hashing,2,2,235,1.0,0.0085,0.4051,0.5949,1
cf_ljy05,fft,1,1,110,1.0,0.0091,0.4055,0.5945,1
cf_ljy05,geometry,4,4,419,1.0,0.0095,0.4057,0.5943,1
cf_ljy05,string suffix structures,1,1,100,1.0,0.01,0.406,0.594,1
cf_ljy05,dsu,7,7,405,1.0,0.0173,0.4104,0.5896,1
cf_ljy05,games,8,8,287,1.0,0.0279,0.4167,0.5833,1
cf_ljy05,ternary search,3,3,69,1.0,0.0435,0.4261,0.5739,1
chen-xi,string suffix structures,1,0,100,0.0,0.0,0.0,1.0,1
chen-xi,2-sat,2,1,40,0.5,0.025,0.215,0.785,1
chen-xi,dsu,12,8,405,0.6667,0.0198,0.2785,0.7215,1
chen-xi,probabilities,4,3,265,0.75,0.0113,0.3068,0.6932,1
chen-xi,shortest paths,5,4,291,0.8,0.0137,0.3282,0.6718,1
chen-xi,hashing,5,4,235,0.8,0.017,0.3302,0.6698,1
chen-xi,divide and conquer,10,8,344,0.8,0.0233,0.334,0.666,1
chen-xi,interactive,10,8,278,0.8,0.0288,0.3373,0.6627,1
chen-xi,graphs,23,19,1187,0.8261,0.016,0.34,0.66,1
chen-xi,geometry,14,12,419,0.8571,0.0286,0.36,0.64,1
chen-xi,data structures,55,49,1974,0.8909,0.0248,0.3713,0.6287,1
chen-xi,dp,72,64,2442,0.8889,0.0262,0.3713,0.6287,1
chen-xi,trees,21,19,934,0.9048,0.0203,0.3741,0.6259,1
chen-xi,combinatorics,21,19,813,0.9048,0.0234,0.3759,0.6241,1
chen-xi,dfs and similar,24,22,1040,0.9167,0.0212,0.3794,0.6206,1
chen-xi,number theory,35,32,862,0.9143,0.0371,0.388,0.612,1
chen-xi,two pointers,32,29,625,0.9062,0.0464,0.3903,0.6097,1
chen-xi,strings,37,34,792,0.9189,0.0429,0.3933,0.6067,1
chen-xi,bitmasks,28,26,686,0.9286,0.0379,0.3942,0.6058,1
chen-xi,brute force,109,100,1935,0.9174,0.0517,0.398,0.602,1
chen-xi,binary search,71,66,1247,0.9296,0.0529,0.4036,0.5964,1
chen-xi,matrices,2,2,137,1.0,0.0146,0.4088,0.5912,1
chen-xi,fft,2,2,110,1.0,0.0182,0.4109,0.5891,1
chen-xi,constructive algorithms,107,102,2035,0.9533,0.0501,0.4114,0.5886,1
chen-xi,implementation,114,111,2965,0.9737,0.0374,0.4119,0.5881,1
chen-xi,sortings,65,62,1212,0.9538,0.0512,0.4122,0.5878,1
chen-xi,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
chen-xi,graph matchings,3,3,104,1.0,0.0288,0.4173,0.5827,1
chen-xi,math,188,181,3356,0.9628,0.0539,0.4175,0.5825,1
chen-xi,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
chen-xi,greedy,239,230,3429,0.9623,0.0671,0.4252,0.5748,1
chen-xi,games,19,19,287,1.0,0.0662,0.4397,0.5603,1
chen-xi,ternary search,5,5,69,1.0,0.0725,0.4435,0.5565,1
chen-xi,schedules,3,3,14,1.0,0.2143,0.5286,0.4714,0
chenlinxuan0226,meet-in-the-middle,2,1,51,0.5,0.0196,0.2118,0.7882,1
chenlinxuan0226,hashing,8,5,235,0.625,0.0213,0.2628,0.7372,1
chenlinxuan0226,graph matchings,7,5,104,0.7143,0.0481,0.3146,0.6854,1
chenlinxuan0226,geometry,20,15,419,0.75,0.0358,0.3215,0.6785,1
chenlinxuan0226,flows,12,9,160,0.75,0.0562,0.3338,0.6662,1
chenlinxuan0226,ternary search,8,6,69,0.75,0.087,0.3522,0.6478,1
chenlinxuan0226,data structures,130,106,1974,0.8154,0.0537,0.3584,0.6416,1
chenlinxuan0226,binary search,85,70,1247,0.8235,0.0561,0.3631,0.6369,1
chenlinxuan0226,implementation,144,122,2965,0.8472,0.0411,0.3636,0.6364,1
chenlinxuan0226,shortest paths,14,12,291,0.8571,0.0412,0.3676,0.6324,1
chenlinxuan0226,graphs,71,60,1187,0.8451,0.0505,0.3684,0.6316,1
chenlinxuan0226,sortings,77,66,1212,0.8571,0.0545,0.3755,0.6245,1
chenlinxuan0226,brute force,115,100,1935,0.8696,0.0517,0.3788,0.6212,1
chenlinxuan0226,matrices,8,7,137,0.875,0.0511,0.3807,0.6193,1
chenlinxuan0226,divide and conquer,23,20,344,0.8696,0.0581,0.3827,0.6173,1
chenlinxuan0226,greedy,269,232,3429,0.8625,0.0677,0.3856,0.6144,1
chenlinxuan0226,number theory,58,51,862,0.8793,0.0592,0.3872,0.6128,1
chenlinxuan0226,dp,171,150,2442,0.8772,0.0614,0.3877,0.6123,1
chenlinxuan0226,fft,8,7,110,0.875,0.0636,0.3882,0.6118,1
chenlinxuan0226,two pointers,37,33,625,0.8919,0.0528,0.3884,0.6116,1
chenlinxuan0226,math,231,204,3356,0.8831,0.0608,0.3897,0.6103,1
chenlinxuan0226,constructive algorithms,168,146,2035,0.869,0.0717,0.3907,0.6093,1
chenlinxuan0226,string suffix structures,8,7,100,0.875,0.07,0.392,0.608,1
chenlinxuan0226,dfs and similar,69,63,1040,0.913,0.0606,0.4016,0.5984,1
chenlinxuan0226,dsu,33,30,405,0.9091,0.0741,0.4081,0.5919,1
chenlinxuan0226,strings,40,38,792,0.95,0.048,0.4088,0.5912,1
chenlinxuan0226,trees,72,66,934,0.9167,0.0707,0.4091,0.5909,1
chenlinxuan0226,bitmasks,58,53,686,0.9138,0.0773,0.4119,0.5881,1
chenlinxuan0226,combinatorics,82,74,813,0.9024,0.091,0.4156,0.5844,1
chenlinxuan0226,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
chenlinxuan0226,probabilities,35,32,265,0.9143,0.1208,0.4382,0.5618,1
chenlinxuan0226,2-sat,3,3,40,1.0,0.075,0.445,0.555,1
chenlinxuan0226,games,35,33,287,0.9429,0.115,0.4461,0.5539,1
chenlinxuan0226,interactive,40,37,278,0.925,0.1331,0.4499,0.5501,1
chenlinxuan0226,chinese remainder theorem,2,2,24,1.0,0.0833,0.45,0.55,0
chenlinxuan0226,communication,1,1,3,1.0,0.3333,0.6,0.4,0
chennie,fft,3,2,110,0.6667,0.0182,0.2776,0.7224,1
chennie,meet-in-the-middle,4,3,51,0.75,0.0588,0.3353,0.6647,1
chennie,graph matchings,9,7,104,0.7778,0.0673,0.3515,0.6485,1
chennie,matrices,7,6,137,0.8571,0.0438,0.3691,0.6309,1
chennie,probabilities,26,21,265,0.8077,0.0792,0.3706,0.6294,1
chennie,flows,8,7,160,0.875,0.0438,0.3763,0.6238,1
chennie,graphs,105,91,1187,0.8667,0.0767,0.3927,0.6073,1
chennie,geometry,24,22,419,0.9167,0.0525,0.3982,0.6018,1
chennie,*special,2,2,370,1.0,0.0054,0.4032,0.5968,1
chennie,trees,96,86,934,0.8958,0.0921,0.4136,0.5864,1
chennie,chinese remainder theorem,1,1,24,1.0,0.0417,0.425,0.575,1
chennie,dfs and similar,115,105,1040,0.913,0.101,0.4258,0.5742,1
chennie,divide and conquer,37,34,344,0.9189,0.0988,0.4269,0.5731,1
chennie,data structures,219,202,1974,0.9224,0.1023,0.4303,0.5697,1
chennie,dsu,52,47,405,0.9038,0.116,0.4312,0.5688,1
chennie,dp,275,254,2442,0.9236,0.104,0.4319,0.5681,1
chennie,hashing,21,20,235,0.9524,0.0851,0.432,0.568,1
chennie,interactive,35,32,278,0.9143,0.1151,0.4348,0.5652,1
chennie,ternary search,10,9,69,0.9,0.1304,0.4383,0.5617,1
chennie,implementation,309,293,2965,0.9482,0.0988,0.4386,0.5614,1
chennie,combinatorics,100,94,813,0.94,0.1156,0.4454,0.5546,1
chennie,number theory,107,101,862,0.9439,0.1172,0.4479,0.5521,1
chennie,string suffix structures,8,8,100,1.0,0.08,0.448,0.552,1
chennie,shortest paths,31,30,291,0.9677,0.1031,0.449,0.551,1
chennie,brute force,275,256,1935,0.9309,0.1323,0.4517,0.5483,0
chennie,math,434,412,3356,0.9493,0.1228,0.4534,0.5466,0
chennie,binary search,158,151,1247,0.9557,0.1211,0.4549,0.5451,0
chennie,strings,94,92,792,0.9787,0.1162,0.4612,0.5388,0
chennie,constructive algorithms,282,270,2035,0.9574,0.1327,0.4626,0.5374,0
chennie,bitmasks,107,101,686,0.9439,0.1472,0.4659,0.5341,0
chennie,sortings,161,157,1212,0.9752,0.1295,0.4678,0.5322,0
chennie,two pointers,95,91,625,0.9579,0.1456,0.4705,0.5295,0
chennie,2-sat,5,5,40,1.0,0.125,0.475,0.525,0
chennie,greedy,540,521,3429,0.9648,0.1519,0.4771,0.5229,0
chennie,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
chennie,games,53,52,287,0.9811,0.1812,0.5012,0.4988,0
chennie,communication,1,1,3,1.0,0.3333,0.6,0.4,0
chinerist,string suffix structures,7,4,100,0.5714,0.04,0.2526,0.7474,1
chinerist,meet-in-the-middle,4,3,51,0.75,0.0588,0.3353,0.6647,1
chinerist,divide and conquer,41,35,344,0.8537,0.1017,0.4025,0.5975,1
chinerist,flows,12,11,160,0.9167,0.0688,0.4079,0.5921,1
chinerist,expression parsing,1,1,35,1.0,0.0286,0.4171,0.5829,1
chinerist,shortest paths,42,37,291,0.881,0.1271,0.4287,0.5713,1
chinerist,data structures,270,241,1974,0.8926,0.1221,0.4303,0.5697,1
chinerist,trees,136,121,934,0.8897,0.1296,0.4336,0.5664,1
chinerist,probabilities,35,32,265,0.9143,0.1208,0.4382,0.5618,1
chinerist,implementation,303,288,2965,0.9505,0.0971,0.4385,0.5615,1
chinerist,matrices,16,15,137,0.9375,0.1095,0.4407,0.5593,1
chinerist,binary search,173,158,1247,0.9133,0.1267,0.4413,0.5587,1
chinerist,graphs,167,153,1187,0.9162,0.1289,0.4438,0.5562,1
chinerist,interactive,36,34,278,0.9444,0.1223,0.4512,0.5488,0
chinerist,dsu,69,62,405,0.8986,0.1531,0.4513,0.5487,0
chinerist,fft,10,10,110,1.0,0.0909,0.4545,0.5455,0
chinerist,hashing,28,27,235,0.9643,0.1149,0.4547,0.5453,0
chinerist,strings,90,88,792,0.9778,0.1111,0.4578,0.5422,0
chinerist,dfs and similar,160,149,1040,0.9312,0.1433,0.4585,0.5415,0
chinerist,brute force,287,270,1935,0.9408,0.1395,0.46,0.54,0
chinerist,two pointers,115,104,625,0.9043,0.1664,0.4616,0.5384,0
chinerist,dp,374,356,2442,0.9519,0.1458,0.4682,0.5318,0
chinerist,geometry,48,48,419,1.0,0.1146,0.4687,0.5313,0
chinerist,graph matchings,17,16,104,0.9412,0.1538,0.4688,0.5312,0
chinerist,chinese remainder theorem,3,3,24,1.0,0.125,0.475,0.525,0
chinerist,sortings,217,204,1212,0.9401,0.1683,0.477,0.523,0
chinerist,ternary search,9,9,69,1.0,0.1304,0.4783,0.5217,0
chinerist,math,574,553,3356,0.9634,0.1648,0.4842,0.5158,0
chinerist,number theory,127,126,862,0.9921,0.1462,0.4846,0.5154,0
chinerist,schedules,2,2,14,1.0,0.1429,0.4857,0.5143,0
chinerist,bitmasks,122,117,686,0.959,0.1706,0.4859,0.5141,0
chinerist,games,51,49,287,0.9608,0.1707,0.4868,0.5132,0
chinerist,greedy,637,609,3429,0.956,0.1776,0.489,0.511,0
chinerist,constructive algorithms,404,381,2035,0.9431,0.1872,0.4896,0.5104,0
chinerist,combinatorics,137,134,813,0.9781,0.1648,0.4901,0.5099,0
chinerist,2-sat,9,9,40,1.0,0.225,0.535,0.465,0
choic_e,strings,3,2,792,0.6667,0.0025,0.2682,0.7318,1
choic_e,trees,4,3,934,0.75,0.0032,0.3019,0.6981,1
choic_e,constructive algorithms,10,9,2035,0.9,0.0044,0.3627,0.6373,1
choic_e,math,11,10,3356,0.9091,0.003,0.3654,0.6346,1
choic_e,brute force,2,2,1935,1.0,0.001,0.4006,0.5994,1
choic_e,combinatorics,1,1,813,1.0,0.0012,0.4007,0.5993,1
choic_e,graphs,2,2,1187,1.0,0.0017,0.401,0.599,1
choic_e,implementation,5,5,2965,1.0,0.0017,0.401,0.599,1
choic_e,dfs and similar,2,2,1040,1.0,0.0019,0.4012,0.5988,1
choic_e,data structures,5,5,1974,1.0,0.0025,0.4015,0.5985,1
choic_e,sortings,3,3,1212,1.0,0.0025,0.4015,0.5985,1
choic_e,bitmasks,2,2,686,1.0,0.0029,0.4017,0.5983,1
choic_e,dp,8,8,2442,1.0,0.0033,0.402,0.598,1
choic_e,number theory,3,3,862,1.0,0.0035,0.4021,0.5979,1
choic_e,shortest paths,1,1,291,1.0,0.0034,0.4021,0.5979,1
choic_e,greedy,15,15,3429,1.0,0.0044,0.4026,0.5974,1
choic_e,divide and conquer,2,2,344,1.0,0.0058,0.4035,0.5965,1
choic_e,dsu,3,3,405,1.0,0.0074,0.4044,0.5956,1
choic_e,matrices,1,1,137,1.0,0.0073,0.4044,0.5956,1
choic_e,string suffix structures,1,1,100,1.0,0.01,0.406,0.594,1
choic_e,games,3,3,287,1.0,0.0105,0.4063,0.5937,1
cike_bilibili,*special,2,1,370,0.5,0.0027,0.2016,0.7984,1
cike_bilibili,graph matchings,5,3,104,0.6,0.0288,0.2573,0.7427,1
cike_bilibili,fft,7,6,110,0.8571,0.0545,0.3756,0.6244,1
cike_bilibili,ternary search,6,5,69,0.8333,0.0725,0.3768,0.6232,1
cike_bilibili,games,16,14,287,0.875,0.0488,0.3793,0.6207,1
cike_bilibili,implementation,90,82,2965,0.9111,0.0277,0.381,0.619,1
cike_bilibili,shortest paths,24,21,291,0.875,0.0722,0.3933,0.6067,1
